loc,lloc,scloc,comments,single_comments,multi_comments,blanks,h1,h2,n1,n2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,Target
0.035346097201767304,0.07244318181818182,0.055782312925170066,0.031914893617021274,0.03658536585365854,0.0,0.03954802259887005,0.4117647058823529,0.0367816091954023,0.06060606060606061,0.05381944444444444,0.05227272727272727,0.056128293241695305,0.024355444810071774,0.030548197758684763,0.3995402779396093,0.023663196852030253,0.023663196851227197,0.030548197545491686,1
0.04639175257731959,0.07670454545454546,0.07346938775510203,0.06382978723404255,0.07317073170731708,0.0,0.03389830508474576,0.1176470588235294,0.013793103448275862,0.02356902356902357,0.015625,0.01818181818181818,0.018327605956471937,0.006358412214412185,0.007518093881001937,0.09337731541030196,0.0016879526257662805,0.0016879526260768268,0.007518093920681881,1
0.04786450662739322,0.05823863636363637,0.07482993197278912,0.09574468085106383,0.10975609756097561,0.0,0.022598870056497175,0.0,0.034482758620689655,0.04377104377104377,0.04687499999999999,0.03409090909090909,0.04581901489117984,0.016673448326908962,0.0220715864904762,0.021314387211367677,0.0019811500437418765,0.0019811500438478044,0.02207158645719364,1
0.0508100147275405,0.03835227272727273,0.07482993197278912,0.1276595744680851,0.14634146341463417,0.0,0.02824858757062147,0.1764705882352941,0.05517241379310345,0.06734006734006734,0.07118055555555555,0.061363636363636356,0.06987399770904926,0.03232992173938488,0.03955202275707477,0.1625577264653641,0.013640181419733777,0.01364018141999122,0.03955202267630692,1
0.05007363770250368,0.06676136363636365,0.06802721088435373,0.19148936170212766,0.21951219512195122,0.0,0.01694915254237288,0.0,0.013793103448275862,0.0101010101010101,0.012152777777777776,0.013636363636363636,0.011454753722794959,0.0051196564144395315,0.004422813280453087,0.004059883253996449,0.0002598540965418383,0.0002598540964956574,0.004422813151521007,1
0.039764359351988215,0.06818181818181819,0.058503401360544216,0.09574468085106383,0.10975609756097561,0.0,0.02824858757062147,0.1764705882352941,0.01839080459770115,0.026936026936026935,0.026041666666666664,0.025,0.02634593356242841,0.00951671582767341,0.011773918283713405,0.1736727847104796,0.004353970756077216,0.004353970757680345,0.011773918293280708,1
0.04344624447717231,0.03977272727272728,0.07619047619047618,0.031914893617021274,0.03658536585365854,0.0,0.01694915254237288,0.058823529411764705,0.01839080459770115,0.026936026936026935,0.024305555555555552,0.020454545454545454,0.025200458190148912,0.007953580047025694,0.010540131058486397,0.06631142689875667,0.0018239877010678268,0.0018239877015678808,0.010540130950658243,1
0.09057437407952872,0.12215909090909091,0.1469387755102041,0.09574468085106383,0.10975609756097561,0.0,0.05084745762711865,0.058823529411764705,0.0367816091954023,0.04377104377104377,0.04687499999999999,0.038636363636363635,0.04581901489117984,0.018623946947696816,0.0229482812609312,0.06519694914387211,0.00388832094879334,0.0038883209479941556,0.02294828105876916,1
0.11782032400589101,0.1846590909090909,0.1891156462585034,0.1276595744680851,0.14634146341463417,0.0,0.06779661016949153,0.1176470588235294,0.034482758620689655,0.08417508417508417,0.08854166666666667,0.038636363636363635,0.08705612829324169,0.01791220412427639,0.04284123560150747,0.24866785079928955,0.02143307137222532,0.021433071372159437,0.04284123535248779,1
0.061855670103092786,0.053977272727272735,0.055782312925170066,0.07446808510638298,0.08536585365853659,0.06976744186046512,0.05084745762711865,0.3529411764705882,0.04597701149425287,0.03367003367003367,0.03472222222222222,0.05909090909090908,0.03436426116838488,0.029149916239330116,0.01975115987039242,0.17051509769094142,0.007135491558763977,0.007135491559379085,0.019751159940572364,1
0.04344624447717231,0.061079545454545456,0.061224489795918366,0.07446808510638298,0.08536585365853659,0.0,0.05649717514124294,0.2941176470588235,0.034482758620689655,0.03367003367003367,0.03472222222222222,0.04545454545454545,0.03436426116838488,0.020714095702291532,0.018302877700377966,0.19538188277087032,0.007447036568529156,0.007447036569152571,0.018302877731156294,1
0.08394698085419734,0.12926136363636365,0.12244897959183672,0.1276595744680851,0.14634146341463417,0.0,0.0847457627118644,0.47058823529411764,0.06436781609195402,0.06397306397306397,0.059027777777777776,0.08181818181818182,0.06071019473081329,0.04413534038505168,0.03728639899520842,0.28027194219538193,0.020799983199647404,0.020799983198236924,0.03728639871872702,1
0.05228276877761413,0.06534090909090909,0.07482993197278912,0.0,0.0,0.0,0.10734463276836158,0.23529411764705882,0.16091954022988508,0.21548821548821548,0.22395833333333331,0.16818181818181818,0.22107674684994275,0.116777102960743,0.15822560721606466,0.23175643560923626,0.07403290076936557,0.07403290077654401,0.158225606997064,1
0.041237113402061855,0.06960227272727273,0.06938775510204082,0.0,0.0,0.0069767441860465115,0.02824858757062147,0.2941176470588235,0.04367816091954023,0.037037037037037035,0.03645833333333333,0.05454545454545454,0.03665521191294387,0.02655984886431963,0.020529001720093094,0.1591474245115453,0.006988985241943421,0.006988985242554624,0.02052900154331819,1
0.038291605301914576,0.08664772727272728,0.07346938775510203,0.0,0.0,0.0,0.005649717514124294,0.23529411764705882,0.05517241379310345,0.04713804713804714,0.048611111111111105,0.06363636363636363,0.048109965635738834,0.03327031477618907,0.027825113313429104,0.13641207815275314,0.008299843558181332,0.008299843557765307,0.027825113294651687,1
0.03608247422680412,0.07386363636363637,0.06394557823129252,0.05319148936170213,0.04878048780487805,0.0,0.005649717514124294,0.47058823529411764,0.05517241379310345,0.06734006734006734,0.059027777777777776,0.07272727272727272,0.06185567010309279,0.037678275508778086,0.0368001374590595,0.3296625222024867,0.023817426500527646,0.023817426506632853,0.0368001373255426,1
0.04418262150220913,0.08664772727272728,0.08299319727891157,0.0,0.0,0.0,0.011299435028248588,0.23529411764705882,0.09655172413793103,0.07744107744107744,0.08159722222222222,0.10454545454545454,0.08018327605956471,0.06381215898302528,0.05204835613592098,0.13019951255417406,0.014886253469880897,0.014886253471499284,0.052048356006371144,1
0.06921944035346098,0.1122159090909091,0.1129251700680272,0.07446808510638298,0.07317073170731708,0.01627906976744186,0.005649717514124294,0.3529411764705882,0.09425287356321839,0.07407407407407407,0.0763888888888889,0.10681818181818181,0.07560137457044673,0.06412212654178083,0.049405461041822946,0.18472468916518653,0.018996391078460385,0.018996391081781614,0.04940546074247796,1
0.05154639175257732,0.08238636363636365,0.08843537414965985,0.02127659574468085,0.024390243902439025,0.011627906976744186,0.005649717514124294,0.23529411764705882,0.09195402298850575,0.0707070707070707,0.07465277777777778,0.09999999999999999,0.07331042382588775,0.060250879186957304,0.04716216067550977,0.12407399383303729,0.012972831499887955,0.012972831501189783,0.04716216054468872,1
0.05522827687776141,0.08664772727272728,0.09931972789115645,0.0,0.0,0.009302325581395349,0.005649717514124294,0.2941176470588235,0.06436781609195402,0.050505050505050504,0.05555555555555555,0.075,0.053837342497136315,0.04074345297622969,0.03243416366428985,0.16561523853641208,0.011378644189693924,0.011378644188828894,0.03243416343857916,1
0.08836524300441825,0.13920454545454547,0.1578231292517007,0.02127659574468085,0.024390243902439025,0.0,0.02824858757062147,0.4117647058823529,0.1954022988505747,0.1818181818181818,0.1892361111111111,0.20909090909090908,0.18671248568155785,0.150232659148642,0.14042525317691204,0.26238175886323273,0.07345344520960174,0.07345344522207563,0.14042525308336307,1
0.042709867452135494,0.08806818181818182,0.08163265306122448,0.0,0.0,0.0,0.005649717514124294,0.23529411764705882,0.05747126436781609,0.0707070707070707,0.07291666666666667,0.0659090909090909,0.07216494845360824,0.03486341792788058,0.041629438642935696,0.20658559914742453,0.017664543495584,0.017664543502587338,0.04162943849766695,1
0.053019145802650956,0.12073863636363637,0.1020408163265306,0.0,0.0,0.0,0.0,0.3529411764705882,0.12643678160919541,0.09764309764309764,0.10069444444444445,0.13863636363636364,0.09965635738831614,0.08984470960111794,0.06894098096611098,0.1811722912966252,0.02603222111024043,0.026032221113483696,0.06894098082794775,1
0.16568483063328426,0.31534090909090906,0.28027210884353737,0.22340425531914893,0.13414634146341464,0.013953488372093023,0.02824858757062147,0.7647058823529411,0.3103448275862069,0.3333333333333333,0.3177083333333333,0.33636363636363636,0.3230240549828179,0.2650030761561255,0.2667976917642924,0.5098735764120781,0.2581352594134029,0.25813525949984206,0.26679769157353844,1
0.09572901325478644,0.1647727272727273,0.17006802721088435,0.031914893617021274,0.0,0.013953488372093023,0.011299435028248588,0.6470588235294117,0.13793103448275862,0.25252525252525254,0.23090277777777776,0.16136363636363635,0.23825887743413518,0.10545813498365818,0.16882960020559915,0.7207291151687389,0.22746026418544363,0.22746026417546902,0.16882960011944,1
0.3343151693667158,0.7002840909090909,0.5891156462585034,0.22340425531914893,0.18292682926829268,0.0,0.05084745762711865,0.9411764705882353,0.5701149425287356,0.744107744107744,0.7343749999999999,0.6,0.7376861397479955,0.5344693006998754,0.6766530270066649,0.794253389982238,1.0,1.0000000000000002,0.6766530271827066,1
0.0898379970544919,0.18323863636363638,0.1673469387755102,0.0,0.0,0.0,0.011299435028248588,0.5882352941176471,0.2574712643678161,0.2424242424242424,0.23090277777777776,0.2772727272727273,0.2348224513172967,0.21069350107835957,0.18699636806469436,0.3422876813641208,0.12464277724052013,0.12464277725435878,0.18699636785317883,1
0.03019145802650957,0.06676136363636365,0.058503401360544216,0.010638297872340425,0.012195121951219513,0.0,0.0,0.23529411764705882,0.04597701149425287,0.04713804713804714,0.043402777777777776,0.05454545454545454,0.044673539518900345,0.02705483391558452,0.024809124377333795,0.14750909243339255,0.007906691144247574,0.007906691145148788,0.024809124331755177,1
0.0662739322533137,0.11931818181818182,0.1074829931972789,0.09574468085106383,0.08536585365853659,0.011627906976744186,0.011299435028248588,0.47058823529411764,0.1471264367816092,0.1414141414141414,0.1371527777777778,0.16363636363636364,0.13860252004581902,0.10941513643634879,0.09909219026981914,0.28637792045470695,0.05615028766094212,0.05615028766498836,0.09909219016551675,1
0.029455081001472753,0.061079545454545456,0.05442176870748299,0.031914893617021274,0.024390243902439025,0.0,0.005649717514124294,0.3529411764705882,0.06666666666666667,0.05387205387205387,0.057291666666666664,0.07954545454545454,0.056128293241695305,0.043470337718280815,0.03430049380089782,0.19703966846181176,0.013979215132659196,0.013979215131597956,0.034300493601689235,1
0.07216494845360824,0.20170454545454547,0.12789115646258503,0.0,0.0,0.0,0.03954802259887005,0.5294117647058824,0.35402298850574715,0.43434343434343436,0.40625,0.3704545454545455,0.41580756013745707,0.3024716098974382,0.3494942967457867,0.40245230044760216,0.2706047882859192,0.27060478834613644,0.3494942965765475,1
0.03755522827687776,0.06534090909090909,0.07074829931972788,0.02127659574468085,0.012195121951219513,0.0,0.005649717514124294,0.4117647058823529,0.06206896551724138,0.050505050505050504,0.048611111111111105,0.07727272727272727,0.04925544100801833,0.04132043606639432,0.030003145781881305,0.20705404720426285,0.012783592700389658,0.012783592700624263,0.03000314564659607,1
0.2341678939617084,0.4474431818181818,0.4122448979591836,0.14893617021276595,0.12195121951219512,0.0,0.04519774011299435,0.5294117647058824,0.5586206896551723,0.5218855218855218,0.517361111111111,0.5727272727272728,0.5189003436426117,0.5127916925312774,0.47257129416599836,0.3198322802131439,0.295682473449604,0.29568247356359867,0.47257129402877956,1
0.04786450662739322,0.09232954545454546,0.08843537414965985,0.02127659574468085,0.024390243902439025,0.0,0.005649717514124294,0.4117647058823529,0.135632183908046,0.1414141414141414,0.1440972222222222,0.15,0.14318442153493702,0.09858526353675058,0.10030781569361612,0.28987566607460036,0.05746915182545512,0.05746915182157019,0.10030781574572929,1
0.08468335787923416,0.15767045454545456,0.14829931972789115,0.031914893617021274,0.03658536585365854,0.011627906976744186,0.005649717514124294,0.2941176470588235,0.27816091954022987,0.2424242424242424,0.25,0.2863636363636364,0.24742268041237114,0.224325545591748,0.19824610115913252,0.17424220362344583,0.07222892901272394,0.07222892901985428,0.19824610121070926,1
0.0979381443298969,0.17755681818181818,0.17687074829931973,0.0,0.0,0.0,0.03389830508474576,0.1764705882352941,0.05747126436781609,0.04713804713804714,0.05208333333333333,0.06363636363636363,0.050400916380297825,0.033923024917128654,0.029101716896453245,0.10711845882770872,0.0071331601020980726,0.007133160102978663,0.02910171672190867,1
0.0662739322533137,0.19176136363636365,0.1238095238095238,0.0,0.0,0.0,0.011299435028248588,0.4117647058823529,0.1471264367816092,0.17845117845117844,0.16840277777777776,0.16136363636363635,0.17182130584192443,0.10823514474868282,0.1221286173278754,0.31435988524333924,0.0753225703659616,0.07532257035724178,0.12212861737265732,1
0.12444771723122237,0.20880681818181818,0.1945578231292517,0.06382978723404255,0.06097560975609756,0.0069767441860465115,0.11864406779661017,0.6470588235294117,0.10574712643678161,0.12794612794612792,0.13020833333333334,0.12954545454545455,0.12943871706758306,0.07922108285449114,0.0877413244374716,0.5230338989698047,0.08713210169284313,0.08713210168709361,0.08774132436924094,1
0.11561119293078055,0.21732954545454547,0.2054421768707483,0.05319148936170213,0.06097560975609756,0.0,0.022598870056497175,0.4117647058823529,0.25517241379310346,0.20875420875420872,0.2048611111111111,0.2681818181818182,0.2061855670103093,0.20488118406803837,0.16326087906156878,0.21314387211367675,0.07091998534547397,0.07091998533398133,0.1632608788438781,1
0.03166421207658321,0.0625,0.059863945578231284,0.0,0.0,0.0,0.011299435028248588,0.2941176470588235,0.1103448275862069,0.09090909090909091,0.0954861111111111,0.12045454545454545,0.09392898052691867,0.07571583720358827,0.06291246567541281,0.16645521443694494,0.022093707963572913,0.02209370797149097,0.06291246557470599,1
0.07216494845360824,0.13352272727272727,0.1183673469387755,0.0425531914893617,0.04878048780487805,0.0,0.05649717514124294,0.2941176470588235,0.10574712643678161,0.09427609427609428,0.09375,0.1159090909090909,0.09392898052691867,0.07205416391781315,0.06232853754711412,0.1711197611651865,0.022413630251747915,0.022413630251177086,0.06232853753731331,1
0.054491899852724596,0.09090909090909091,0.08435374149659863,0.0425531914893617,0.04878048780487805,0.0,0.06214689265536723,0.23529411764705882,0.05747126436781609,0.05387205387205387,0.05208333333333333,0.0659090909090909,0.052691867124856816,0.03486341792788058,0.030673696022113374,0.14100286925754885,0.00939802769488479,0.0093980276942325,0.03067369591301914,1
0.1170839469808542,0.09517045454545454,0.09251700680272108,0.031914893617021274,0.03658536585365854,0.16744186046511628,0.10734463276836158,0.7058823529411764,0.06896551724137931,0.10101010101010101,0.09722222222222222,0.09545454545454544,0.09851088201603665,0.05254371559247175,0.06223548470369578,0.6508909641207816,0.0762233478051352,0.07622334780706116,0.062235484407688724,1
0.13917525773195877,0.13210227272727273,0.1306122448979592,0.2978723404255319,0.3170731707317073,0.1,0.15254237288135594,0.8235294117647058,0.11264367816091954,0.1414141414141414,0.13541666666666666,0.14318181818181816,0.13745704467353953,0.0887851141222807,0.09531538209883487,0.6451154529307283,0.11558530242971925,0.11558530244066097,0.09531538183745061,1
0.12150220913107511,0.10653409090909091,0.10612244897959183,0.23404255319148937,0.25609756097560976,0.09069767441860466,0.1694915254237288,0.5882352941176471,0.11494252873563218,0.15824915824915822,0.1440972222222222,0.13636363636363635,0.1489117983963345,0.0852814160800097,0.10197887581410482,0.4864695433889876,0.09451808595620351,0.0945180859506509,0.1019788758406362,1
0.09720176730486009,0.0965909090909091,0.0965986394557823,0.1702127659574468,0.1951219512195122,0.09767441860465116,0.03389830508474576,0.23529411764705882,0.034482758620689655,0.037037037037037035,0.03645833333333333,0.043181818181818175,0.03665521191294387,0.01969802239676109,0.019166234345665892,0.1669626998223801,0.006802609797685744,0.006802609796698712,0.019166234038453703,1
0.0625920471281296,0.06392045454545454,0.061224489795918366,0.0425531914893617,0.04878048780487805,0.07906976744186046,0.02824858757062147,0.4117647058823529,0.0367816091954023,0.04377104377104377,0.03993055555555555,0.05227272727272727,0.04123711340206186,0.024355444810071774,0.022695085555211648,0.292550412731794,0.013217693585202904,0.013217693585183536,0.02269508527493409,1
0.12002945508100148,0.12357954545454547,0.11564625850340135,0.2765957446808511,0.3170731707317073,0.10232558139534884,0.06214689265536723,0.7058823529411764,0.13333333333333336,0.202020202020202,0.19444444444444445,0.1590909090909091,0.19702176403207333,0.10295376444364067,0.1393923687457238,0.6791703042273535,0.1774367059486667,0.17743670591877034,0.13939236865190616,1
0.08026509572901325,0.07244318181818182,0.06938775510204082,0.031914893617021274,0.03658536585365854,0.10697674418604651,0.06779661016949153,0.47058823529411764,0.05517241379310345,0.09764309764309764,0.0954861111111111,0.07272727272727272,0.09621993127147767,0.037678275508778086,0.05665387117602736,0.5445115452930729,0.05854216621782025,0.05854216620865303,0.056653870891576426,1
0.011045655375552282,0.015625,0.014965986394557821,0.02127659574468085,0.024390243902439025,0.0,0.02824858757062147,0.1176470588235294,0.011494252873563218,0.006734006734006733,0.008680555555555556,0.015909090909090907,0.008018327605956471,0.005279403175355223,0.0034510073816377716,0.056838365896980464,0.0005549078254071703,0.0005549078252891926,0.0034510072511520335,1
0.061855670103092786,0.10653409090909091,0.1020408163265306,0.06382978723404255,0.07317073170731708,0.0069767441860465115,0.01694915254237288,0.5294117647058824,0.06436781609195402,0.10774410774410774,0.10243055555555555,0.08409090909090909,0.10423825887743414,0.04535718003120999,0.06368101930502595,0.5595639127531084,0.06750032626668663,0.0675003262604137,0.06368101926956045,1
0.09278350515463918,0.05965909090909091,0.05442176870748299,0.0,0.0,0.17209302325581394,0.0847457627118644,0.7058823529411764,0.10804597701149425,0.13468013468013465,0.13368055555555555,0.1340909090909091,0.13402061855670105,0.08237306549836099,0.09154673802490157,0.5719360568383659,0.09896261246918918,0.09896261248234317,0.09154673789261956,1
0.09278350515463918,0.05965909090909091,0.05442176870748299,0.0,0.0,0.17209302325581394,0.0847457627118644,0.7058823529411764,0.09425287356321839,0.11447811447811447,0.11284722222222222,0.12045454545454545,0.1134020618556701,0.07153509787407043,0.07569740294455576,0.5521441256127887,0.07917600528603913,0.07917600529866559,0.07569740269107586,1
0.029455081001472753,0.05681818181818182,0.05442176870748299,0.010638297872340425,0.012195121951219513,0.0,0.011299435028248588,0.1176470588235294,0.027586206896551724,0.026936026936026935,0.029513888888888888,0.031818181818181815,0.028636884306987402,0.013771383541491336,0.013788770815530213,0.0896297308419183,0.0029649046019260173,0.0029649046016333017,0.01378877068903483,1
0.08321060382916053,0.05965909090909091,0.058503401360544216,0.06382978723404255,0.07317073170731708,0.12093023255813953,0.0847457627118644,0.3529411764705882,0.041379310344827586,0.037037037037037035,0.03472222222222222,0.05454545454545454,0.03550973654066438,0.02614660013092028,0.019917555628059892,0.1914555483055062,0.007953693227941684,0.007953693226454254,0.01991755554218383,1
0.05964653902798232,0.07670454545454546,0.091156462585034,0.0425531914893617,0.04878048780487805,0.004651162790697674,0.06214689265536723,0.7647058823529411,0.10114942528735632,0.11447811447811447,0.10243055555555555,0.12954545454545455,0.10652920962199312,0.07827047021831893,0.07243671749293921,0.502072232071048,0.06923993452505796,0.06923993452414229,0.07243671755080956,1
0.07069219440353461,0.07954545454545454,0.09387755102040815,0.0851063829787234,0.0975609756097561,0.0,0.12429378531073446,0.4117647058823529,0.04367816091954023,0.03367003367003367,0.03472222222222222,0.05909090909090908,0.03436426116838488,0.028771744611527917,0.01975115987039242,0.2103019538188277,0.008565245313042657,0.008565245313164795,0.019751159940572364,1
0.10972017673048601,0.13210227272727273,0.14965986394557823,0.3191489361702128,0.07317073170731708,0.037209302325581395,0.11299435028248588,0.7058823529411764,0.27586206896551724,0.43097643097643096,0.4305555555555555,0.3,0.4306987399770905,0.23063760193081095,0.34718846382251894,0.731852678365897,0.4743436955287625,0.4743436956740748,0.34718846378276264,1
0.05154639175257732,0.03835227272727273,0.06938775510204082,0.0425531914893617,0.024390243902439025,0.030232558139534883,0.03954802259887005,0.1176470588235294,0.011494252873563218,0.0101010101010101,0.010416666666666664,0.015909090909090907,0.010309278350515464,0.005279403175355223,0.004275712464588025,0.07104795737122559,0.0007969125655463705,0.0007969125654082902,0.004275712202933276,1
0.06553755522827688,0.07244318181818182,0.06938775510204082,0.2127659574468085,0.24390243902439024,0.011627906976744186,0.0903954802259887,0.23529411764705882,0.04827586206896552,0.050505050505050504,0.05381944444444444,0.056818181818181816,0.052691867124856816,0.028583796864684187,0.029429217465302155,0.17826578392895204,0.011006069053022595,0.01100606905267872,0.029429217329867606,1
0.033873343151693665,0.05965909090909091,0.053061224489795916,0.02127659574468085,0.024390243902439025,0.011627906976744186,0.01694915254237288,0.1176470588235294,0.01839080459770115,0.016835016835016835,0.01909722222222222,0.022727272727272728,0.018327605956471937,0.008671290586782442,0.008133986149176334,0.0852575488454707,0.001700262435166606,0.0017002624353447085,0.008133986019908944,1
0.07879234167893961,0.07244318181818182,0.09931972789115645,0.1702127659574468,0.1951219512195122,0.023255813953488372,0.06214689265536723,0.47058823529411764,0.06436781609195402,0.06060606060606061,0.057291666666666664,0.08181818181818182,0.058419243986254296,0.04413534038505168,0.035921069380981656,0.27145219575133217,0.01947009695376346,0.019470096949396536,0.03592106923422778,1
0.06701030927835051,0.06818181818181819,0.061224489795918366,0.031914893617021274,0.03658536585365854,0.06511627906976744,0.1016949152542373,0.47058823529411764,0.07816091954022988,0.09427609427609428,0.0954861111111111,0.09545454545454544,0.09507445589919816,0.054202835360998465,0.06010495118156003,0.38081705150976913,0.04434818917218744,0.04434818915998636,0.06010495111914761,1
0.11634756995581738,0.11931818181818182,0.11700680272108843,0.0425531914893617,0.04878048780487805,0.09767441860465116,0.1638418079096045,0.4117647058823529,0.0735632183908046,0.08754208754208755,0.08333333333333333,0.08863636363636362,0.08476517754868271,0.04962044428059469,0.05270613934024668,0.3091662629626999,0.03209589871891893,0.03209589871435753,0.05270613930192589,1
0.12739322533136968,0.12073863636363637,0.145578231292517,0.11702127659574468,0.13414634146341464,0.05116279069767442,0.2033898305084746,0.5882352941176471,0.21379310344827585,0.31313131313131315,0.3142361111111111,0.23409090909090907,0.3138602520045819,0.17043002280338165,0.24080029839014522,0.5768489474955596,0.2619977468459846,0.2619977468528634,0.2408002984527931,1
0.061119293078055956,0.07102272727272728,0.06802721088435373,0.22340425531914893,0.2682926829268293,0.0,0.0790960451977401,0.4117647058823529,0.06666666666666667,0.07407407407407407,0.07291666666666667,0.08181818181818182,0.07331042382588775,0.04460322443945828,0.044795711899472165,0.2974541148419183,0.026352828927663573,0.026352828930915388,0.04479571166396925,1
0.061855670103092786,0.04829545454545455,0.05170068027210884,0.05319148936170213,0.06097560975609756,0.05581395348837209,0.11299435028248588,0.2941176470588235,0.03218390804597701,0.030303030303030304,0.026041666666666664,0.043181818181818175,0.027491408934707907,0.01930814857959176,0.014595316736429303,0.15346358792184728,0.004838759571529025,0.004838759571551813,0.014595316610143757,1
0.038291605301914576,0.02556818181818182,0.06666666666666667,0.02127659574468085,0.024390243902439025,0.0,0.022598870056497175,0.0,0.013793103448275862,0.016835016835016835,0.01909722222222222,0.013636363636363636,0.018327605956471937,0.0051196564144395315,0.006764302664222369,0.020299416383658973,0.0006012682380844603,0.0006012682378349464,0.006764302535899463,1
0.06480117820324005,0.08522727272727273,0.09251700680272108,0.13829787234042554,0.13414634146341464,0.0,0.06779661016949153,0.058823529411764705,0.013793103448275862,0.12794612794612792,0.06944444444444445,0.015909090909090907,0.08934707903780069,0.005640701674655436,0.03272803779189986,0.3044912458685613,0.019707854395158122,0.01970785440141931,0.0327280375272408,1
0.0662739322533137,0.09943181818181819,0.10068027210884353,0.10638297872340426,0.10975609756097561,0.0,0.05649717514124294,0.3529411764705882,0.1517241379310345,0.1616161616161616,0.16493055555555555,0.16363636363636364,0.16380297823596796,0.11100334160628068,0.11686253031755414,0.256620980348135,0.05993723351986463,0.05993723353728904,0.11686253008779224,1
0.038291605301914576,0.04829545454545455,0.05170068027210884,0.09574468085106383,0.10975609756097561,0.0,0.04519774011299435,0.23529411764705882,0.03218390804597701,0.04377104377104377,0.043402777777777776,0.04090909090909091,0.04352806414662085,0.018292075274061317,0.022228165072596066,0.21788040258614566,0.009933139869850527,0.00993313987027468,0.022228164974312875,1
0.03755522827687776,0.05681818181818182,0.059863945578231284,0.05319148936170213,0.06097560975609756,0.0,0.02824858757062147,0.2941176470588235,0.06436781609195402,0.07744107744107744,0.078125,0.075,0.07789232531500573,0.04074345297622969,0.046446019022312574,0.2420530409946714,0.022671934238959433,0.02267193424078539,0.046446018748214184,1
